match_id,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp
12361345,5348,3015,,,,1716540061
12361346,2660,4621,2483,,,1716549600
12361347,4074,3450,,,,1716545509
12361407,1956,2136,,,,1716544018
12361421,2529,2606,,,,1716537025
12361422,4306,2368,,,,1716553664
12361423,2157,2057,,,,1716552504
12361424,2587,1484,2009,,,1716553466
12361449,4326,2889,,,,1716550763
12361450,3025,2003,,,,1716545547
12361451,2771,4098,,,,1716537501
12361452,2711,2607,2458,,,1716543481
12361486,1986,2610,,,,1716550276
12361492,3654,2246,,,,1717241670
12361493,2645,2450,,,,1717087289
12361494,3759,2885,,,,1717234038
12361495,2872,2563,,,,1717001849
12361496,3083,3772,,,,1716989830
12361498,1433,3472,,,,1716989698
12361500,2127,2583,3238,,,1717244621
12361501,,,,,,1717090542
12361502,2518,3060,,,,1717006970
12361503,2383,3452,3534,,,1717235365
12361505,1926,69361,,,,1717092781
12361506,3081,2155,,,,1717087580
12361548,4060,2869,,,,1716546243
12361571,2693,2826,3214,,,1716555834
12361585,2482,55903,,,,1716482779
12361587,3681,2944,,,,1716542105
12361593,1591,2422,3281,,,1716722167
12361594,2318,3705,,,,1716716918
12361596,3128,2932,,,,1716750599
12361598,1918,2291,,,,1716802853
12361599,,,,,,
12361600,2200,3251,,,,1716821423
12361601,2327,2788,,,,1716823079
12361602,,,,,,1716714538
12361603,2342,1997,,,,1716743436
12361604,1933,2552,,,,1716802805
12361605,2916,3163,,,,1716717635
12361607,2537,2872,,,,1716544125
12361608,,,,,,
12361609,2612,2617,2535,,,1716719999
12361610,2268,1856,,,,1716803314
12361611,2655,3564,2724,,,1716844821
12361612,2450,3244,,,,1716728580
12361614,1762,2103,,,,1716743574
12361615,2269,7842,2245,,,1716737619
12361616,2222,1939,,,,1716822278
12361618,3176,4612,2242,,,1716747398
12361619,2570,4698,2006,,,1716830906
12361620,2736,2171,,,,1716807250
12361621,3000,2013,,,,1716893997
12361622,3226,2593,5078,,,1716911446
12361624,2108,2936,,,,1716908110
12361625,2784,2309,3935,,,1716910628
12361626,4161,3337,,,,1716825423
12361628,3579,2106,,,,1716829859
12361629,,,,,,
12361630,2217,8939,,,,1716803222
12361632,2019,2709,2250,,,1716829363
12361633,2418,2286,2318,,,1716837712
12361635,1795,2440,,,,1716838450
12361636,3221,5435,,,,1716908931
12361637,2629,2854,,,,1716908209
12361639,2668,2475,,,,1716909121
12361640,2032,2361,,,,1716889392
12361641,2368,2947,2674,,,1716833607
12361642,1859,1731,,,,1716839194
12361644,3195,2374,,,,1716833198
12361645,1980,1636,,,,1716922078
12361646,2089,1698,,,,1716918487
12361647,3211,2541,,,,1716910124
12361648,2502,1867,,,,1716916790
12361650,1989,2691,,,,1716919419
12361651,2564,2732,2995,,,1716928797
12361656,1311,2017,,,,1716921503
12361665,1588,2502,,,,1716907995
12361667,3190,1805,,,,1716481848
12361670,4110,4931,,,,1716549374
12361671,2330,2228,4975,,,1716561843
12361743,4668,3208,,,,1716553616
12361744,2503,1807,,,,1716562415
12361821,2440,2999,,,,1716544094
12361841,2986,2499,,,,1716544685
12361844,2852,3416,,,,1716549494
12361854,1700,2132,,,,1716539977
12361855,2156,3989,3599,,,1716552064
12361863,2020,2737,,,,1716560647
12361881,3933,3057,,,,1716548108
12361882,3666,3883,,,,1716545616
12361883,12634,3505,2098,,,1716817168
12361884,3754,4523,3818,,,1716741684
12361885,3204,2905,2246,,,1716754410
12361886,2428,2800,2523,4554,2760,1716831709
12361887,1785,2304,3548,2418,2906,1716757706
12361888,2575,2710,6992,5990,3240,1716819234
12361889,2912,2318,2534,2141,,1716754591
12361890,2315,2023,2653,,,1716727961
12361891,2580,2695,7237,,,1716731318
12361892,2345,2744,2306,,,1716834759
12361893,1784,3944,2514,1869,,1716722876
12361894,2923,8187,7755,,,1716811992
12361895,2029,3380,2442,,,1716749324
12361896,1944,8992,7174,,,1716812046
12361897,1924,1703,8435,7105,,1716813073
12361898,3560,3017,1843,,,1716816849
12361899,2303,3512,4066,4015,4082,1716760069
12361900,2336,2507,2334,2807,,1716721822
12361901,2614,2347,2838,2365,,1716722419
12361902,2198,6739,2675,2719,,1716823566
12361903,2026,1912,2276,,,1716742581
12361904,2858,2703,3375,2484,2837,1716726177
12361905,1973,4203,2333,2930,,1716723042
12361906,2245,4090,2751,,,1716927414
12361907,2199,2718,3830,2543,,1716846382
12361908,3310,2712,3237,,,1716911511
12361909,3758,2076,3005,1534,,1716914671
12361910,1618,3595,4527,1948,,1716915492
12361911,2470,3722,2959,2230,,1716925557
12361912,1761,2277,2474,,,1716909510
12361913,2912,3401,3011,,,1716920444
12361914,7256,2163,4251,,,1716822913
12361915,2300,2516,1610,2534,,1716924179
12361916,2120,3822,2171,,,1716921883
12361917,1742,2409,2404,2699,,1716841249
12361918,2899,2066,2165,3003,2551,1716921958
12361919,3020,4186,3904,,,1716823307
12361920,,,,,,
12361921,2153,3100,4082,,,1716910936
12361922,3527,2735,2283,3857,,1716901750
12361923,3195,4105,2190,4098,2305,1716929942
12361924,2565,3395,2246,4178,2420,1716845217
12361925,2012,1798,3195,1889,,1716913690
12361926,2302,2710,1996,,,1716833339
12361927,1849,2005,3169,,,1716839389
12361928,2231,2450,2412,,,1716830131
12361929,2535,2708,3506,,,1716832128
12361931,2042,4540,,,,1716550109
12361959,1537,1625,,,,1716548556
12361962,4956,2758,2585,,,1716545990
12361991,4828,1811,,,,1716543185
12362015,2328,4301,1961,,,1716555095
12362016,3473,4430,,,,1716551275
12362158,2024,1648,,,,1716543973
12362185,2703,3300,,,,1716550936
12362302,2945,4361,2435,,,1716545588
12362351,2572,3685,,,,1716571474
12362382,2367,2701,,,,1716547729
12362439,4701,3148,,,,1716562470
12362462,2560,2574,2739,,,1716543733
12362486,4089,3337,,,,1716571024
12362580,3715,2870,,,,1716549258
12362590,4451,3191,,,,1716541387
12362592,3900,3851,,,,1716540340
12362593,2593,2683,,,,1716548138
12362594,2845,2787,,,,1716555956
12362595,4907,3670,,,,1716555182
12362620,2493,5227,,,,1716540839
12362636,4070,2293,,,,1716575580
12362637,2530,5592,2157,,,1716547862
12362656,3555,2052,,,,1716568271
12363054,1988,2413,,,,1716566156
12363060,4261,2306,,,,1716573827
12363649,2467,2972,2171,,,1716614806
12363650,2422,2985,,,,1716610310
12363672,1627,3705,4192,,,1716609122
12363673,3042,2538,1950,,,1716605027
12364292,2786,1816,,,,1716624409
12364305,3904,2453,,,,1716551144
12364320,5761,2997,3623,,,1716563440
12364328,1838,2975,5139,,,1716547132
12364608,3742,2883,,,,1716610598
12364678,,,,,,
12364696,1750,2292,,,,1716626258
12364712,,,,,,1716624559
12364726,1891,3079,,,,1716640556
12364732,2908,1080,,,,1716638532
12364737,2337,1983,,,,1716616957
12364747,2696,2373,,,,1716634528
12364755,3527,2236,4527,,,1716634227
12364756,3641,3103,2599,,,1716631454
12364760,3015,1711,,,,1716631493
12364761,1573,2421,1958,,,1716629046
12364769,3052,1732,,,,1716631048
12364771,3679,1521,,,,1716631745
12364773,2680,404,,,,1716570977
12364774,3251,3305,,,,1716627769
12364775,2931,2630,,,,1716563219
12364779,2786,3558,,,,1716624056
12364790,2097,2176,,,,1716630629
12364818,2338,2551,4882,,,1716629612
12364819,4439,2818,5033,,,1716632057
12364869,5100,2977,4548,,,1716632995
12364871,2656,1417,,,,1716630722
12364900,4399,2203,,,,1716632628
12364902,1750,2403,,,,1716629801
12365060,3265,2200,,,,1716640827
12365085,2721,2290,,,,1716631185
12365120,1780,2280,,,,1716635264
12365246,2935,2294,,,,1716631034
12365450,3338,3304,4207,,,1716641317
12365495,3103,2605,,,,1716569837
12365519,4078,4322,,,,1716643835
12365620,,,,,,1716628021
12365623,2571,2218,,,,1716635888
12365719,2118,1807,,,,1716641383
12365835,1653,4676,1056,,,1716579929
12365836,2013,4531,763,,,1716580697
12365871,2719,3861,,,,1716630962
12365889,3207,1806,,,,1716657418
12365890,4825,2051,,,,1716636955
12365891,3948,1851,788,,,1716580859
12365896,2741,2399,,,,1716579617
12365914,3344,2505,,,,1716580615
12365963,2102,1944,,,,1716579833
12365971,5022,2358,,,,1716584756
12365972,3104,2590,2281,,,1716650753
12365979,2598,2801,,,,1716717025
12365993,2942,2278,,,,1716658266
12366011,1920,2101,,,,1716651951
12366016,1459,1577,,,,1716917580
12366017,3393,2147,,,,1716755328
12366018,1534,2551,3470,,,1716755537
12366019,3258,4553,9106,,,1716729758
12366020,1837,2943,8368,,,1716730541
12366021,2644,2180,2344,,,1716750648
12366022,1438,1703,,,,1716821560
12366023,1693,3487,3684,,,1716911653
12366024,3108,2846,2011,,,1716740950
12366025,2797,2423,,,,1716921053
12366026,2103,1553,,,,1716918645
12366027,2979,1975,,,,1716740843
12366028,2285,1848,,,,1716836443
12366029,2283,2806,,,,1716823009
12366030,2811,1789,,,,1716836718
12366031,1665,1997,,,,1716812555
12366032,8709,3575,,,,1716738832
12366033,2210,2701,,,,1716752108
12366037,3861,3541,1396,,,1716651848
12366039,3025,4583,943,,,1716652265
12366042,2933,2872,839,,,1716650370
12366088,2916,3613,921,,,1716651446
12366182,7300,2681,2707,3339,2281,1716828124
12366183,1772,1789,1697,,,1716746906
12366185,1925,4119,2329,2812,,1716748252
12366187,1876,2425,3622,2405,3239,1716837428
12366189,2467,2557,2364,1249,7159,1716730363
12366191,2009,2408,2255,,,1716731271
12366194,2674,2865,3917,7515,2912,1716738052
12366196,39124,502,676,893,1354,1716842101
12366197,3472,4230,2279,2173,3599,1716752055
12366199,1725,1547,3096,3062,,1716838004
12366202,16414,1551,516,,,1716942879
12366204,1900,2266,1210,,,1716917969
12366206,2457,1920,4099,2268,,1716920866
12366208,8548,2397,2454,3312,,1716825374
12366210,2556,2283,2095,,,1716902942
12366212,2177,2171,1831,3477,,1716912001
12366214,2586,2339,2062,1859,,1716922348
12366216,,,,,,
12366590,3476,2521,,,,1716692601
12366603,2831,2508,,,,1716692482
12366614,3296,3202,,,,1716696425
12367029,1635,1648,,,,1716710647
12367471,2483,1796,3328,,,1716715336
12367481,,,,,,
12367482,,,,,,
12367483,,,,,,
12367484,,,,,,
12367485,,,,,,
12367486,,,,,,
12367487,,,,,,
12367488,,,,,,
12367489,,,,,,
12367490,,,,,,
12367491,,,,,,
12367492,,,,,,
12367493,,,,,,
12367494,,,,,,
12367495,,,,,,
12367496,,,,,,
12367497,,,,,,
12367498,,,,,,
12367499,,,,,,
12367500,,,,,,
12367501,,,,,,
12367502,,,,,,
12367503,,,,,,
12367504,,,,,,
12367505,,,,,,
12367506,,,,,,
12367507,,,,,,
12367508,,,,,,
12367509,,,,,,
12367510,,,,,,
12367511,,,,,,
12367512,,,,,,
12367534,3127,2495,,,,1716717643
12367535,,,,,,
12367536,,,,,,
12367537,,,,,,
12367538,,,,,,
12367539,,,,,,
12367540,,,,,,
12367541,,,,,,
12367542,,,,,,
12367543,,,,,,
12367544,,,,,,
12367545,,,,,,
12367546,,,,,,
12367547,,,,,,
12367548,,,,,,
12367549,,,,,,
12367550,,,,,,
12367551,1995,4177,,,,1716700225
12367552,3021,3715,,,,1716691136
12367553,4076,4672,,,,1716722180
12367554,2698,2665,626,,,1716714937
12367555,3737,3362,,,,1716699688
12367556,1991,2694,,,,1716706129
12367557,2952,2373,,,,1716708246
12367558,3675,3790,1150,,,1716724080
12367559,2897,3174,977,,,1716732164
12367560,1725,1672,,,,1716707033
12367561,3021,4940,831,,,1716719474
12367562,,,,,,
12367563,3562,5209,1278,,,1716703292
12367564,2604,2509,,,,1716723707
12367565,2596,4628,,,,1716712533
12367566,,,,,,
12367581,2127,3703,4775,,,1716716761
12367588,1960,2980,,,,1716716881
12367625,3374,2274,,,,1716717809
12367728,2533,2418,,,,1716717217
12367800,1882,3591,,,,1716720317
12367834,1998,3981,1841,,,1716719079
12367888,1678,2327,1342,,,1716718922
12367934,,,,,,
12368071,2879,3853,2090,,,1716718750
12368105,2492,2603,,,,1716722415
12368182,1863,1994,,,,1716716458
12368223,2043,1910,,,,1716716933
12368254,,,,,,
12368255,,,,,,
12368256,,,,,,
12368257,,,,,,
12368258,,,,,,
12368259,,,,,,
12368260,,,,,,
12368261,,,,,,
12368262,,,,,,
12368263,,,,,,
12368264,,,,,,
12368265,,,,,,
12368266,,,,,,
12368267,,,,,,
12368268,,,,,,
12368269,,,,,,
12368271,,,,,,
12368363,1470,1338,,,,1716712592
12368364,,,,,,
12368365,1961,3416,,,,1716725420
12368366,1693,1711,,,,1716731625
12368367,3361,2450,,,,1716719674
12368368,2905,5683,,,,1716718146
12368369,1663,2655,,,,1716712791
12368370,1446,2958,,,,1716724418
12368371,2848,1778,,,,1716714237
12368372,2894,3081,4165,,,1716723094
12368373,2340,3044,,,,1716730811
12368374,1647,2556,,,,1716718359
12368375,2441,2824,,,,1716726995
12368376,2630,3262,,,,1716732537
12368377,3677,3241,,,,1716725566
12368378,2145,2193,,,,1716713405
12368384,3893,3357,,,,1716665149
12368386,,,,,,
12368387,,,,,,
12368388,,,,,,
12368389,,,,,,
12368390,,,,,,
12368391,,,,,,
12368392,,,,,,
12368393,,,,,,
12368394,,,,,,
12368395,,,,,,
12368396,,,,,,
12368397,,,,,,
12368398,,,,,,
12368399,,,,,,
12368400,,,,,,
12368401,,,,,,
12368412,,,,,,
12368413,,,,,,
12368414,,,,,,
12368415,,,,,,
12368416,,,,,,
12368417,,,,,,
12368418,,,,,,
12368419,,,,,,
12368420,,,,,,
12368421,,,,,,
12368422,,,,,,
12368423,,,,,,
12368424,,,,,,
12368425,,,,,,
12368426,,,,,,
12368427,,,,,,
12368437,,,,,,
12368438,,,,,,
12368439,,,,,,
12368440,,,,,,
12368441,,,,,,
12368442,,,,,,
12368443,,,,,,
12368444,,,,,,
12368445,,,,,,
12368446,,,,,,
12368447,,,,,,
12368451,,,,,,
12368452,,,,,,
12368453,,,,,,
12368454,,,,,,
12368455,,,,,,
12368456,,,,,,
12368457,,,,,,
12368459,,,,,,
12368460,,,,,,
12368461,,,,,,
12368485,3307,2724,,,,1716726260
12368486,1573,3620,,,,1716718413
12368487,1784,3354,,,,1716712547
12368490,1778,2778,,,,1716731730
12368491,,,,,,
12368492,,,,,,
12368493,,,,,,
12368494,,,,,,
12368495,,,,,,
12368496,,,,,,
12368497,,,,,,
12368498,,,,,,
12368499,,,,,,
12368500,,,,,,
12368501,,,,,,
12368502,,,,,,
12368503,,,,,,
12368504,,,,,,
12368505,,,,,,
12368506,,,,,,
12368507,,,,,,
12368508,,,,,,
12368509,,,,,,
12368510,,,,,,
12368511,,,,,,
12368512,,,,,,
12368513,,,,,,
12368514,,,,,,
12368515,,,,,,
12368516,,,,,,
12368517,,,,,,
12368518,,,,,,
12368519,,,,,,
12368520,,,,,,
12368521,,,,,,
12368522,,,,,,
12368527,2366,4269,,,,1716713302
12368533,4277,2569,,,,1716721089
12368534,1948,2163,,,,1716732512
12368535,1543,2915,,,,1716720384
12368536,3516,4486,3179,,,1716732992
12368537,2008,2737,,,,1716713134
12368538,1905,3204,,,,1716726427
12368539,4237,3340,2374,,,1716743323
12368574,2049,2564,,,,1716728871
12368575,2163,4266,932,,,1716731955
12368576,1779,1579,,,,1716724312
12368577,1823,3654,1226,,,1716723209
12368579,1718,2529,,,,1716712607
12368580,,,,,,1716705721
12368581,3156,2513,,,,1716714171
12368582,2109,2937,,,,1716718419
12368590,,,,,,
12368591,,,,,,
12368592,,,,,,
12368593,,,,,,
12368594,,,,,,
12368595,,,,,,
12368596,,,,,,
12368597,,,,,,
12368598,,,,,,
12368599,,,,,,
12368600,,,,,,
12368601,,,,,,
12368602,,,,,,
12368603,,,,,,
12368604,,,,,,
12368605,,,,,,
12368606,,,,,,
12368607,,,,,,
12368608,,,,,,
12368609,,,,,,
12368610,,,,,,
12368611,,,,,,
12368612,,,,,,
12368613,,,,,,
12368614,,,,,,
12368615,,,,,,
12368616,,,,,,
12368617,,,,,,
12368618,,,,,,
12368619,,,,,,
12368621,,,,,,
12368623,,,,,,
12368629,,,,,,
12368630,,,,,,
12368631,,,,,,
12368632,,,,,,
12368633,,,,,,
12368634,,,,,,
12368635,,,,,,
12368636,,,,,,
12368637,,,,,,
12368638,,,,,,
12368639,,,,,,
12368640,,,,,,
12368641,,,,,,
12368642,,,,,,
12368643,,,,,,
12368644,,,,,,
12368645,,,,,,
12368646,,,,,,
12368647,,,,,,
12368648,,,,,,
12368649,,,,,,
12368650,,,,,,
12368651,,,,,,
12368652,,,,,,
12368653,,,,,,
12368654,,,,,,
12368655,,,,,,
12368656,,,,,,
12368657,,,,,,
12368658,,,,,,
12368659,,,,,,
12368660,,,,,,
12368661,,,,,,
12368662,,,,,,
12368663,,,,,,
12368664,,,,,,
12368665,,,,,,
12368666,,,,,,
12368667,,,,,,
12368668,,,,,,
12368669,,,,,,
12368670,,,,,,
12368671,,,,,,
12368672,,,,,,
12368673,,,,,,
12368674,,,,,,
12368675,,,,,,
12368676,,,,,,
12368677,,,,,,
12368678,,,,,,
12368679,,,,,,
12368680,,,,,,
12368681,,,,,,
12368682,,,,,,
12368683,,,,,,
12368684,,,,,,
12368685,,,,,,
12368686,,,,,,
12368687,,,,,,
12368688,,,,,,
12368689,,,,,,
12368690,,,,,,
12368691,,,,,,
12368692,,,,,,
12368693,,,,,,
12368694,,,,,,
12368695,,,,,,
12368696,,,,,,
12368697,,,,,,
12368698,,,,,,
12368699,,,,,,
12368700,,,,,,
12368701,,,,,,
12368702,,,,,,
12368703,,,,,,
12368704,,,,,,
12368705,,,,,,
12368706,,,,,,
12368707,,,,,,
12368708,,,,,,
12368709,,,,,,
12368710,,,,,,
12368711,,,,,,
12368712,,,,,,
12368713,,,,,,
12368714,,,,,,
12368715,,,,,,
12368716,,,,,,
12368717,,,,,,
12368718,,,,,,
12368719,,,,,,
12368720,,,,,,
12368721,,,,,,
12368722,,,,,,
12368723,,,,,,
12368725,,,,,,
12368728,1807,3735,,,,1716738219
12368761,2731,3386,3834,,,1716741946
12368769,,,,,,
12368770,,,,,,
12368771,,,,,,
12368772,,,,,,
12368773,,,,,,
12368774,,,,,,
12368775,,,,,,
12368776,,,,,,
12368777,,,,,,
12368778,,,,,,
12368779,,,,,,
12368780,,,,,,
12368781,,,,,,
12368782,,,,,,
12368783,,,,,,
12368784,,,,,,
12368785,,,,,,
12368786,,,,,,
12368787,,,,,,
12368788,,,,,,
12368789,,,,,,
12368790,,,,,,
12368791,,,,,,
12368792,,,,,,
12368793,,,,,,
12368794,,,,,,
12368795,,,,,,
12368796,,,,,,
12368797,,,,,,
12368798,,,,,,
12368799,,,,,,
12368800,,,,,,
12368801,,,,,,
12368802,,,,,,
12368803,,,,,,
12368804,,,,,,
12368805,,,,,,
12368806,,,,,,
12368807,,,,,,
12368808,,,,,,
12368809,,,,,,
12368810,,,,,,
12368811,,,,,,
12368812,,,,,,
12368841,2593,3104,,,,1716825971
12368842,3252,2258,,,,1716908577
12368843,2784,2999,,,,1716818541
12368844,1630,3118,2545,,,1716821691
12368845,3610,3715,,,,1716835011
12368846,2444,1760,,,,1716899014
12368847,2316,1562,,,,1716985592
12368848,3173,2689,,,,1716977213
12368849,2565,2797,,,,1716913867
12368850,1461,2103,,,,1716919394
12368902,4352,3104,2836,,,1716740611
12369039,,,,,,
12369040,,,,,,
12369041,,,,,,
12369042,,,,,,
12369043,,,,,,
12369044,,,,,,
12369045,,,,,,
12369046,,,,,,
12369047,,,,,,
12369048,,,,,,
12369049,,,,,,
12369050,,,,,,
12369051,,,,,,
12369052,,,,,,
12369053,,,,,,
12369054,,,,,,
12369108,,,,,,
12369109,,,,,,
12369110,,,,,,
12369111,,,,,,
12369112,,,,,,
12369113,,,,,,
12369114,,,,,,
12369115,,,,,,
12369116,,,,,,
12369117,,,,,,
12369118,,,,,,
12369119,,,,,,
12369120,,,,,,
12369121,,,,,,
12369122,,,,,,
12369123,,,,,,
12369480,2744,2091,,,,1716738696
12369481,2547,2651,,,,1716738735
12369482,2993,3572,,,,1716739600
12369483,2309,2761,3274,,,1716746800
12369484,2294,2955,,,,1716753302
12369485,1580,2081,,,,1716745722
12369486,3247,4467,2590,,,1716756718
12369487,2990,2650,1998,,,1716763557
12369488,2465,3701,,,,1716759899
12369489,1423,1617,,,,1716755295
12369490,3151,2209,,,,1716745674
12369491,2682,1691,,,,1716751344
12369492,,,,,,
12369493,3953,4183,926,,,1716696486
12369494,2747,2356,,,,1716690962
12369610,2028,1998,2892,,,1716942838
12369611,1940,2907,2521,,,1716842170
12369612,3419,2258,2311,,,1716851301
12369613,2997,2449,,,,1716854632
12369614,3005,1684,,,,1716922068
12369615,1918,3654,4086,,,1716847777
12369616,2033,2319,,,,1716836338
12369617,2634,3503,3133,,,1716915357
12369618,3105,2499,2942,,,1716845323
12369619,2567,3348,3312,,,1716914890
12369637,,,,,,
12369638,,,,,,
12369639,,,,,,
12369640,,,,,,
12369641,,,,,,
12369642,,,,,,
12369643,,,,,,
12369644,,,,,,
12369677,,,,,,
12369679,,,,,,
12369680,,,,,,
12369712,,,,,,
12369714,,,,,,
12369715,,,,,,
12369716,,,,,,
12369717,,,,,,
12369718,,,,,,
12369719,,,,,,
12369720,,,,,,
12369721,,,,,,
12369722,,,,,,
12369723,,,,,,
12369724,,,,,,
12369773,,,,,,
12369787,,,,,,
12369788,,,,,,
12369789,,,,,,
12369790,,,,,,
12369791,,,,,,
12369792,,,,,,
12369793,,,,,,
12369794,,,,,,
12369795,,,,,,
12369796,,,,,,
12369797,,,,,,
12369798,,,,,,
12369799,,,,,,
12369800,,,,,,
12369801,,,,,,
12369802,,,,,,
12369994,3615,3496,2654,,,1716742943
12370047,2932,2013,,,,1716802128
12370149,2209,2674,889,,,1716785330
12370150,2274,2823,,,,1716776670
12370151,1771,3355,,,,1716784550
12370152,1701,4088,,,,1716776202
12370153,4235,2227,,,,1716785291
12370154,3166,3210,1181,,,1716780738
12370155,2899,2532,,,,1716790141
12370164,3477,3553,,,,1716802599
12370171,2340,4092,589,,,1716807353
12370172,3046,2203,913,,,1716813759
12370173,1687,2745,,,,1716815935
12370174,2450,2128,,,,1716803896
12370175,1846,3487,777,,,1716812513
12370176,4396,1531,,,,1716805475
12370179,3058,2885,3062,,,1716805291
12370184,2849,3254,,,,1716811440
12370185,1889,3658,774,,,1716809225
12370186,2223,2612,,,,1716801080
12370187,3180,2592,646,,,1716806630
12370188,2169,2800,,,,1716806747
12370189,3007,2224,,,,1716800320
12370190,2704,2331,,,,1716827080
12370191,3479,2182,,,,1716824400
12370192,1943,2443,2099,,,1716820402
12370193,,,,,,
12370194,2336,3354,,,,1716819007
12370217,,,,,,
12370221,2502,3775,,,,1716804674
12370222,2997,2157,,,,1716812161
12370223,3884,3909,1177,,,1716817070
12370224,5825,3624,1189,,,1716806799
12370227,2772,3070,,,,1716814979
12370231,1485,2256,807,,,1716801489
12370232,1972,2643,,,,1716799301
12370233,5025,2991,,,,1716808001
12370236,2022,1975,,,,1716799364
12370240,3009,2250,,,,1716812445
12370251,2139,3498,986,,,1716794639
12370279,2735,3218,,,,1716805879
12370284,2167,2184,,,,1716813359
12370285,2491,2042,,,,1716813110
12370298,2213,2170,,,,1716810970
12370377,,,,,,
12370378,,,,,,
12370379,,,,,,
12370380,,,,,,
12370381,,,,,,
12370382,,,,,,
12370383,,,,,,
12370384,,,,,,
12370385,,,,,,
12370387,4620,2788,,,,1716818745
12370388,2898,3649,2193,,,1716813661
12370389,2903,2170,1654,,,1716804947
12370390,3273,5012,,,,1716798771
12370391,,,,,,
12370392,2927,2033,4541,,,1716807741
12370393,2404,2684,,,,1716812515
12370394,3232,3075,,,,1716812704
12370395,3635,2737,2191,,,1716811166
12370396,1475,4115,,,,1716815473
12370397,2374,1759,,,,1716806885
12370401,4235,1047,,,,1716800204
12370403,2087,3902,,,,1716805275
12370407,3379,2520,,,,1716799365
12370408,1857,3759,2697,,,1716801025
12370409,1545,4373,,,,1716814867
12370410,1919,2417,,,,1716809447
12370412,,,,,,
12370413,,,,,,
12370414,,,,,,
12370415,,,,,,
12370416,,,,,,
12370417,,,,,,
12370418,,,,,,
12370419,,,,,,
12370420,,,,,,
12370421,,,,,,
12370422,,,,,,
12370423,,,,,,
12370426,,,,,,
12370433,,,,,,
12370434,,,,,,
12370435,,,,,,
12370436,,,,,,
12370437,,,,,,
12370438,,,,,,
12370439,,,,,,
12370440,,,,,,
12370441,,,,,,
12370442,,,,,,
12370443,,,,,,
12370448,,,,,,
12370449,,,,,,
12370450,,,,,,
12370451,,,,,,
12370452,,,,,,
12370453,,,,,,
12370454,,,,,,
12370455,,,,,,
12370461,,,,,,
12370463,,,,,,
12370464,2426,4541,,,,1716804651
12370466,2209,1901,,,,1716804868
12370467,3230,2104,,,,1716811314
12370468,3601,2107,1313,,,1716799624
12370469,,,,,,
12370470,3940,3540,,,,1716807791
12370471,3762,3350,,,,1716797980
12370472,,,,,,
12370473,5944,2515,804,,,1716802118
12370480,,,,,,
12370481,,,,,,
12370482,,,,,,
12370483,,,,,,
12370484,,,,,,
12370485,,,,,,
12370486,,,,,,
12370487,,,,,,
12370488,,,,,,
12370489,,,,,,
12370490,,,,,,
12370491,,,,,,
12370492,,,,,,
12370493,,,,,,
12370494,,,,,,
12370495,,,,,,
12370496,,,,,,
12370497,,,,,,
12370498,,,,,,
12370499,,,,,,
12370500,,,,,,
12370501,,,,,,
12370502,,,,,,
12370503,,,,,,
12370504,,,,,,
12370505,,,,,,
12370506,,,,,,
12370517,4077,3864,,,,1716822613
12370518,2438,2911,1803,,,1716813273
12370519,1959,2297,,,,1716824271
12370520,2555,2234,3658,,,1716809090
12370521,1650,6804,,,,1716814255
12370522,7207,2330,,,,1716823049
12370523,2984,1707,,,,1716816019
12370524,2169,2055,,,,1716799811
12370525,3211,2379,2512,,,1716809625
12370526,4256,2217,,,,1716821871
12370527,1929,3847,,,,1716799265
12370528,2156,2243,,,,1716809582
12370529,1773,2237,,,,1716804554
12370530,2535,3882,2321,,,1716804107
12370531,2965,2771,,,,1716800311
12370532,1717,1539,,,,1716815202
12370533,,,,,,
12370534,,,,,,
12370535,,,,,,
12370536,,,,,,
12370537,,,,,,
12370538,,,,,,
12370539,,,,,,
12370540,,,,,,
12370541,,,,,,
12370542,,,,,,
12370543,,,,,,
12370544,,,,,,
12370545,,,,,,
12370546,,,,,,
12370547,,,,,,
12370548,,,,,,
12370549,,,,,,
12370554,,,,,,
12370558,,,,,,
12370559,,,,,,
12370565,1557,2524,,,,1716808142
12370566,1721,1326,,,,1716815535
12370567,1663,1689,,,,1716798158
12370568,1760,2416,,,,1716810439
12370569,1912,2004,,,,1716819497
12370570,3435,3150,1921,,,1716822003
12370571,4019,2474,,,,1716804993
12370572,1159,1174,,,,1716812750
12370573,2446,4113,4528,,,1716807304
12370574,3004,2053,,,,1716828358
12370575,2214,3125,,,,1716821498
12370576,2321,1848,,,,1716803730
12370577,1465,3358,,,,1716797104
12370578,2244,1645,,,,1716798177
12370579,3341,3579,,,,1716825727
12370580,2353,3248,,,,1716815070
12370599,,,,,,
12370600,,,,,,
12370601,,,,,,
12370602,,,,,,
12370603,,,,,,
12370604,,,,,,
12370605,,,,,,
12370606,,,,,,
12370607,,,,,,
12370608,,,,,,
12370609,,,,,,
12370610,,,,,,
12370611,,,,,,
12370612,,,,,,
12370613,,,,,,
12370614,,,,,,
12370615,,,,,,
12370616,,,,,,
12370617,,,,,,
12370618,,,,,,
12370619,,,,,,
12370620,,,,,,
12370621,,,,,,
12370622,,,,,,
12370623,,,,,,
12370624,,,,,,
12370625,,,,,,
12370626,,,,,,
12370627,,,,,,
12370628,2182,2199,1560,,,1716814648
12370630,,,,,,
12370631,,,,,,
12370634,,,,,,
12370635,,,,,,
12370636,,,,,,
